"module name","license","repository"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"jose@6.2.1","MIT","https://github.com/panva/jose"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-typed@8.0.2","BSD-2-Clause","https://github.com/RemyRylan/json-schema-typed"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"media-typer@1.1.0","MIT","https://github.com/jshttp/media-typer"
"merge-descriptors@2.0.0","MIT","https://github.com/sindresorhus/merge-descriptors"
"mime-db@1.54.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@3.0.2","MIT","https://github.com/jshttp/mime-types"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"negotiator@1.0.0","MIT","https://github.com/jshttp/negotiator"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-to-regexp@8.3.0","MIT","https://github.com/pillarjs/path-to-regexp"
"pkce-challenge@5.0.1","MIT","https://github.com/crouchcd/pkce-challenge"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"qs@6.15.0","BSD-3-Clause","https://github.com/ljharb/qs"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@3.0.2","MIT","https://github.com/stream-utils/raw-body"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"router@2.2.0","MIT","https://github.com/pillarjs/router"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"send@1.2.1","MIT","https://github.com/pillarjs/send"
"serve-static@2.2.1","MIT","https://github.com/expressjs/serve-static"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"statuses@2.0.2","MIT","https://github.com/jshttp/statuses"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"type-is@2.0.1","MIT","https://github.com/jshttp/type-is"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"zod-to-json-schema@3.25.1","ISC","https://github.com/StefanTerdell/zod-to-json-schema"
"zod@4.3.6","MIT","https://github.com/colinhacks/zod""module name","license","repository"
"@amzn/ml-container-creator-lib@1.0.0","UNLICENSED",""
"@aws-crypto/crc32@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/sha256-browser@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/sha256-js@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/supports-web-crypto@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/util@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-sdk/client-bedrock-runtime@3.1008.0","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/core@3.973.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-env@3.972.17","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-http@3.972.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-ini@3.972.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-login@3.972.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-node@3.972.20","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-process@3.972.17","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-sso@3.972.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-web-identity@3.972.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/eventstream-handler-node@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-eventstream@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-host-header@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-logger@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-recursion-detection@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-user-agent@3.972.20","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-websocket@3.972.12","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/nested-clients@3.996.9","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/region-config-resolver@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/token-providers@3.1008.0","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/types@3.973.5","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-endpoints@3.996.4","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-format-url@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-locate-window@3.965.5","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-user-agent-browser@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-user-agent-node@3.973.6","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/xml-builder@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws/lambda-invoke-store@0.2.4","Apache-2.0","https://github.com/awslabs/aws-lambda-invoke-store"
"@smithy/abort-controller@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/config-resolver@4.4.11","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/core@3.23.11","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/credential-provider-imds@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-codec@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-browser@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-config-resolver@4.3.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-node@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-universal@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/fetch-http-handler@5.3.15","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/hash-node@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/invalid-dependency@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/is-array-buffer@2.2.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/is-array-buffer@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-content-length@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-endpoint@4.4.25","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-retry@4.4.42","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-serde@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-stack@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/node-config-provider@4.3.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/node-http-handler@4.4.16","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/property-provider@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/protocol-http@5.3.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/querystring-builder@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/querystring-parser@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/service-error-classification@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/shared-ini-file-loader@4.4.7","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/signature-v4@5.3.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/smithy-client@4.12.5","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/types@4.13.1","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/url-parser@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-base64@4.3.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-body-length-browser@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-body-length-node@4.2.3","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-buffer-from@2.2.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/util-buffer-from@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-config-provider@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-defaults-mode-browser@4.3.41","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-defaults-mode-node@4.2.44","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-endpoints@3.3.3","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-hex-encoding@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-middleware@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-retry@4.2.12","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-stream@4.5.19","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-uri-escape@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-utf8@2.3.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/util-utf8@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/uuid@1.1.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"bowser@2.14.1","MIT","https://github.com/bowser-js/bowser"
"fast-xml-builder@1.1.3","MIT","https://github.com/NaturalIntelligence/fast-xml-builder"
"fast-xml-parser@5.4.1","MIT","https://github.com/NaturalIntelligence/fast-xml-parser"
"path-expression-matcher@1.1.3","MIT","https://github.com/NaturalIntelligence/path-expression-matcher"
"strnum@2.2.0","MIT","https://github.com/NaturalIntelligence/strnum"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib""module name","license","repository"
"@amzn/ml-container-creator-model-picker@1.0.0","UNLICENSED",""
"@aws-crypto/crc32@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/crc32c@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/sha1-browser@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/sha256-browser@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/sha256-js@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/supports-web-crypto@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-crypto/util@5.2.0","Apache-2.0","https://github.com/aws/aws-sdk-js-crypto-helpers"
"@aws-sdk/client-s3@3.1037.0","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/client-sagemaker@3.1037.0","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/core@3.974.5","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/crc64-nvme@3.972.7","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-env@3.972.31","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-http@3.972.33","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-ini@3.972.35","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-login@3.972.35","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-node@3.972.36","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-process@3.972.31","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-sso@3.972.35","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/credential-provider-web-identity@3.972.35","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-bucket-endpoint@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-expect-continue@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-flexible-checksums@3.974.13","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-host-header@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-location-constraint@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-logger@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-recursion-detection@3.972.11","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-sdk-s3@3.972.34","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-ssec@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/middleware-user-agent@3.972.35","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/nested-clients@3.997.3","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/region-config-resolver@3.972.13","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/signature-v4-multi-region@3.996.22","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/token-providers@3.1036.0","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/types@3.973.8","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-arn-parser@3.972.3","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-endpoints@3.996.8","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-locate-window@3.965.5","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-user-agent-browser@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-user-agent-node@3.973.21","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/xml-builder@3.972.19","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws/lambda-invoke-store@0.2.4","Apache-2.0","https://github.com/awslabs/aws-lambda-invoke-store"
"@hono/node-server@1.19.11","MIT","https://github.com/honojs/node-server"
"@modelcontextprotocol/sdk@1.27.1","MIT","https://github.com/modelcontextprotocol/typescript-sdk"
"@nodable/entities@2.1.0","MIT","https://github.com/nodable/val-parsers"
"@smithy/chunked-blob-reader-native@4.2.3","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/chunked-blob-reader@5.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/config-resolver@4.4.17","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/core@3.23.17","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/credential-provider-imds@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-codec@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-browser@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-config-resolver@4.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-node@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/eventstream-serde-universal@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/fetch-http-handler@5.3.17","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/hash-blob-browser@4.2.15","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/hash-node@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/hash-stream-node@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/invalid-dependency@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/is-array-buffer@2.2.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/is-array-buffer@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/md5-js@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-content-length@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-endpoint@4.4.32","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-retry@4.5.6","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-serde@4.2.20","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-stack@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/node-config-provider@4.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/node-http-handler@4.6.1","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/property-provider@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/protocol-http@5.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/querystring-builder@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/querystring-parser@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/service-error-classification@4.3.1","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/shared-ini-file-loader@4.4.9","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/signature-v4@5.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/smithy-client@4.12.13","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/types@4.14.1","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/url-parser@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-base64@4.3.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-body-length-browser@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-body-length-node@4.2.3","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-buffer-from@2.2.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/util-buffer-from@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-config-provider@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-defaults-mode-browser@4.3.49","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-defaults-mode-node@4.2.54","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-endpoints@3.4.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-hex-encoding@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-middleware@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-retry@4.3.5","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-stream@4.5.25","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-uri-escape@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-utf8@2.3.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/util-utf8@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-waiter@4.3.0","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/uuid@1.1.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"accepts@2.0.0","MIT","https://github.com/jshttp/accepts"
"ajv-formats@3.0.1","MIT","https://github.com/ajv-validator/ajv-formats"
"ajv@8.18.0","MIT","https://github.com/ajv-validator/ajv"
"body-parser@2.2.2","MIT","https://github.com/expressjs/body-parser"
"bowser@2.14.1","MIT","https://github.com/bowser-js/bowser"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"call-bind-apply-helpers@1.0.2","MIT","https://github.com/ljharb/call-bind-apply-helpers"
"call-bound@1.0.4","MIT","https://github.com/ljharb/call-bound"
"content-disposition@1.0.1","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"cookie-signature@1.2.2","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.7.2","MIT","https://github.com/jshttp/cookie"
"cors@2.8.6","MIT","https://github.com/expressjs/cors"
"cross-spawn@7.0.6","MIT","https://github.com/moxystudio/node-cross-spawn"
"debug@4.4.3","MIT","https://github.com/debug-js/debug"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dunder-proto@1.0.1","MIT","https://github.com/es-shims/dunder-proto"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"encodeurl@2.0.0","MIT","https://github.com/pillarjs/encodeurl"
"es-define-property@1.0.1","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"es-object-atoms@1.1.1","MIT","https://github.com/ljharb/es-object-atoms"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eventsource-parser@3.0.6","MIT","https://github.com/rexxars/eventsource-parser"
"eventsource@3.0.7","MIT","git://git@github.com/EventSource/eventsource"
"express-rate-limit@8.3.1","MIT","https://github.com/express-rate-limit/express-rate-limit"
"express@5.2.1","MIT","https://github.com/expressjs/express"
"fast-check@3.23.2","MIT","https://github.com/dubzzz/fast-check"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-uri@3.1.0","BSD-3-Clause","https://github.com/fastify/fast-uri"
"fast-xml-builder@1.1.5","MIT","https://github.com/NaturalIntelligence/fast-xml-builder"
"fast-xml-parser@5.7.1","MIT","https://github.com/NaturalIntelligence/fast-xml-parser"
"finalhandler@2.1.1","MIT","https://github.com/pillarjs/finalhandler"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"fresh@2.0.0","MIT","https://github.com/jshttp/fresh"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind"
"get-intrinsic@1.3.0","MIT","https://github.com/ljharb/get-intrinsic"
"get-proto@1.0.1","MIT","https://github.com/ljharb/get-proto"
"gopd@1.2.0","MIT","https://github.com/ljharb/gopd"
"has-symbols@1.1.0","MIT","https://github.com/inspect-js/has-symbols"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"hono@4.12.8","MIT","https://github.com/honojs/hono"
"http-errors@2.0.1","MIT","https://github.com/jshttp/http-errors"
"iconv-lite@0.7.2","MIT","https://github.com/pillarjs/iconv-lite"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ip-address@10.1.0","MIT","https://github.com/beaugunderson/ip-address"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-promise@4.0.0","MIT","https://github.com/then/is-promise"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"jose@6.2.2","MIT","https://github.com/panva/jose"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-typed@8.0.2","BSD-2-Clause","https://github.com/RemyRylan/json-schema-typed"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"media-typer@1.1.0","MIT","https://github.com/jshttp/media-typer"
"merge-descriptors@2.0.0","MIT","https://github.com/sindresorhus/merge-descriptors"
"mime-db@1.54.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@3.0.2","MIT","https://github.com/jshttp/mime-types"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"negotiator@1.0.0","MIT","https://github.com/jshttp/negotiator"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-expression-matcher@1.5.0","MIT","https://github.com/NaturalIntelligence/path-expression-matcher"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-to-regexp@8.3.0","MIT","https://github.com/pillarjs/path-to-regexp"
"pkce-challenge@5.0.1","MIT","https://github.com/crouchcd/pkce-challenge"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"pure-rand@6.1.0","MIT","https://github.com/dubzzz/pure-rand"
"qs@6.15.0","BSD-3-Clause","https://github.com/ljharb/qs"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@3.0.2","MIT","https://github.com/stream-utils/raw-body"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"router@2.2.0","MIT","https://github.com/pillarjs/router"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"send@1.2.1","MIT","https://github.com/pillarjs/send"
"serve-static@2.2.1","MIT","https://github.com/expressjs/serve-static"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"statuses@2.0.2","MIT","https://github.com/jshttp/statuses"
